 time            v(Ain)          v(COMPout)     
 6.37950000e-06  5.15625000e-01  1.75941214e-02 
 6.38050000e-06  5.15625000e-01  1.75939422e-02 
 6.38150000e-06  5.15625000e-01  1.75937437e-02 
 6.38250000e-06  5.15625000e-01  1.75935646e-02 
 6.38350000e-06  5.15625000e-01  1.75933662e-02 
 6.38450000e-06  5.15625000e-01  1.75931872e-02 
 6.38550000e-06  5.15625000e-01  1.75929889e-02 
 6.38650000e-06  5.15625000e-01  1.75928100e-02 
 6.38750000e-06  5.15625000e-01  1.75926118e-02 
 6.38850000e-06  5.15625000e-01  1.75924330e-02 
 6.38950000e-06  5.15625000e-01  1.75922350e-02 
 6.39050000e-06  5.15625000e-01  1.75920563e-02 
 6.39150000e-06  5.15625000e-01  1.75918584e-02 
 6.39250000e-06  5.15625000e-01  1.75916798e-02 
 6.39350000e-06  5.15625000e-01  1.75914819e-02 
 6.39450000e-06  5.15625000e-01  1.75913035e-02 
 6.39550000e-06  5.15625000e-01  1.75911057e-02 
 6.39650000e-06  5.15625000e-01  1.75909274e-02 
 6.39750000e-06  5.15625000e-01  1.75907297e-02 
 6.39850000e-06  5.15625000e-01  1.75905515e-02 
 6.39950000e-06  5.15625000e-01  1.75903540e-02 
 6.40050000e-06  5.15625000e-01  1.75901758e-02 
 6.40150000e-06  5.15625000e-01  1.75899784e-02 
 6.40250000e-06  5.15625000e-01  1.75898004e-02 
 6.40350000e-06  5.15625000e-01  1.75896031e-02 
 6.40450000e-06  5.15625000e-01  1.75894251e-02 
 6.40550000e-06  5.15625000e-01  1.75892280e-02 
 6.40650000e-06  5.15625000e-01  1.75890501e-02 
 6.40750000e-06  5.15625000e-01  1.75888531e-02 
 6.40850000e-06  5.15625000e-01  1.75886753e-02 
 6.40950000e-06  5.15625000e-01  1.75884784e-02 
 6.41050000e-06  5.15625000e-01  1.75883007e-02 
 6.41150000e-06  5.15625000e-01  1.75881039e-02 
 6.41250000e-06  5.15625000e-01  1.75879264e-02 
 6.41350000e-06  5.15625000e-01  1.75877296e-02 
 6.41450000e-06  5.15625000e-01  1.75875522e-02 
 6.41550000e-06  5.15625000e-01  1.75873556e-02 
 6.41650000e-06  5.15625000e-01  1.75871783e-02 
 6.41750000e-06  5.15625000e-01  1.75869817e-02 
 6.41850000e-06  5.15625000e-01  1.75868045e-02 
 6.41950000e-06  5.15625000e-01  1.75866081e-02 
 6.42050000e-06  5.15625000e-01  1.75864310e-02 
 6.42150000e-06  5.15625000e-01  1.75862347e-02 
 6.42250000e-06  5.15625000e-01  1.75860577e-02 
 6.42350000e-06  5.15625000e-01  1.75858615e-02 
 6.42450000e-06  5.15625000e-01  1.75856846e-02 
 6.42550000e-06  5.15625000e-01  1.75854885e-02 
 6.42650000e-06  5.15625000e-01  1.75853117e-02 
 6.42750000e-06  5.15625000e-01  1.75851158e-02 
 6.42850000e-06  5.15625000e-01  1.75849391e-02 
 6.42950000e-06  5.15625000e-01  1.75847432e-02 
 6.43050000e-06  5.15625000e-01  1.75845666e-02 
 6.43150000e-06  5.15625000e-01  1.75843709e-02 
 6.43250000e-06  5.15625000e-01  1.75841944e-02 
 6.43350000e-06  5.15625000e-01  1.75839987e-02 
 6.43450000e-06  5.15625000e-01  1.75838223e-02 
 6.43550000e-06  5.15625000e-01  1.75836268e-02 
 6.43650000e-06  5.15625000e-01  1.75834505e-02 
 6.43750000e-06  5.15625000e-01  1.75832551e-02 
 6.43850000e-06  5.15625000e-01  1.75830789e-02 
 6.43950000e-06  5.15625000e-01  1.75828836e-02 
 6.44050000e-06  5.15625000e-01  1.75827075e-02 
 6.44150000e-06  5.15625000e-01  1.75825123e-02 
 6.44250000e-06  5.15625000e-01  1.75823363e-02 
 6.44350000e-06  5.15625000e-01  1.75821412e-02 
 6.44450000e-06  5.15625000e-01  1.75819654e-02 
 6.44550000e-06  5.15625000e-01  1.75817704e-02 
 6.44650000e-06  5.15625000e-01  1.75815946e-02 
 6.44750000e-06  5.15625000e-01  1.75813997e-02 
 6.44850000e-06  5.15625000e-01  1.75812240e-02 
 6.44950000e-06  5.15625000e-01  1.75810293e-02 
 6.45050000e-06  5.15625000e-01  1.75808537e-02 
 6.45150000e-06  5.15625000e-01  1.75806590e-02 
 6.45250000e-06  5.15625000e-01  1.75804836e-02 
 6.45350000e-06  5.15625000e-01  1.75802890e-02 
 6.45450000e-06  5.15625000e-01  1.75801136e-02 
 6.45550000e-06  5.15625000e-01  1.75799192e-02 
 6.45650000e-06  5.15625000e-01  1.75797439e-02 
 6.45750000e-06  5.15625000e-01  1.75795496e-02 
 6.45850000e-06  5.15625000e-01  1.75793744e-02 
 6.45950000e-06  5.15625000e-01  1.75791802e-02 
 6.46050000e-06  5.15625000e-01  1.75790051e-02 
 6.46150000e-06  5.15625000e-01  1.75788110e-02 
 6.46250000e-06  5.15625000e-01  1.75786360e-02 
 6.46350000e-06  5.15625000e-01  1.75784420e-02 
 6.46450000e-06  5.15625000e-01  1.75782672e-02 
 6.46550000e-06  5.15625000e-01  1.75780732e-02 
 6.46650000e-06  5.15625000e-01  1.75778985e-02 
 6.46750000e-06  5.15625000e-01  1.75777047e-02 
 6.46850000e-06  5.15625000e-01  1.75775300e-02 
 6.46950000e-06  5.15625000e-01  1.75773363e-02 
 6.47050000e-06  5.15625000e-01  1.75771618e-02 
 6.47150000e-06  5.15625000e-01  1.75769682e-02 
 6.47250000e-06  5.15625000e-01  1.75767937e-02 
 6.47350000e-06  5.15625000e-01  1.75766002e-02 
 6.47450000e-06  5.15625000e-01  1.75764259e-02 
 6.47550000e-06  5.15625000e-01  1.75762325e-02 
 6.47650000e-06  5.15625000e-01  1.75760583e-02 
 6.47750000e-06  5.15625000e-01  1.75758650e-02 
 6.47850000e-06  5.15625000e-01  1.75756908e-02 
 6.47950000e-06  5.15625000e-01  1.75754977e-02 
 6.48050000e-06  5.15625000e-01  1.75753236e-02 
 6.48150000e-06  5.15625000e-01  1.75751306e-02 
 6.48250000e-06  5.15625000e-01  1.75749566e-02 
 6.48350000e-06  5.15625000e-01  1.75747636e-02 
 6.48450000e-06  5.15625000e-01  1.75745898e-02 
 6.48550000e-06  5.15625000e-01  1.75743969e-02 
 6.48650000e-06  5.15625000e-01  1.75742232e-02 
 6.48750000e-06  5.15625000e-01  1.75740305e-02 
 6.48850000e-06  5.15625000e-01  1.75738568e-02 
 6.48950000e-06  5.15625000e-01  1.75736642e-02 
 6.49050000e-06  5.15625000e-01  1.75734906e-02 
 6.49150000e-06  5.15625000e-01  1.75732981e-02 
 6.49250000e-06  5.15625000e-01  1.75731247e-02 
 6.49350000e-06  5.15625000e-01  1.75729322e-02 
 6.49450000e-06  5.15625000e-01  1.75727589e-02 
 6.49550000e-06  5.15625000e-01  1.75725665e-02 
 6.49650000e-06  5.15625000e-01  1.75723933e-02 
 6.49750000e-06  5.15625000e-01  1.75722011e-02 
 6.49850000e-06  5.15625000e-01  1.75720279e-02 
 6.49950000e-06  5.15625000e-01  1.75718358e-02 
 6.50050000e-06  5.15625000e-01  1.75716628e-02 
 6.50150000e-06  5.15625000e-01  1.75714708e-02 
 6.50250000e-06  5.15625000e-01  1.75712978e-02 
 6.50350000e-06  5.15625000e-01  1.75711059e-02 
 6.50450000e-06  5.15625000e-01  1.75709331e-02 
 6.50550000e-06  5.15625000e-01  1.75707413e-02 
 6.50650000e-06  5.15625000e-01  1.75705685e-02 
 6.50750000e-06  5.15625000e-01  1.75703768e-02 
 6.50850000e-06  5.15625000e-01  1.75702042e-02 
 6.50950000e-06  5.15625000e-01  1.75700126e-02 
 6.51050000e-06  5.15625000e-01  1.75698400e-02 
 6.51150000e-06  5.15625000e-01  1.75696485e-02 
 6.51250000e-06  5.15625000e-01  1.75694761e-02 
 6.51350000e-06  5.15625000e-01  1.75692847e-02 
 6.51450000e-06  5.15625000e-01  1.75691124e-02 
 6.51550000e-06  5.15625000e-01  1.75689211e-02 
 6.51650000e-06  5.15625000e-01  1.75687488e-02 
 6.51750000e-06  5.15625000e-01  1.75685577e-02 
 6.51850000e-06  5.15625000e-01  1.75683855e-02 
 6.51950000e-06  5.15625000e-01  1.75681944e-02 
 6.52050000e-06  5.15625000e-01  1.75680224e-02 
 6.52150000e-06  5.15625000e-01  1.75678314e-02 
 6.52250000e-06  5.15625000e-01  1.75676595e-02 
 6.52350000e-06  5.15625000e-01  1.75674686e-02 
 6.52450000e-06  5.15625000e-01  1.75672967e-02 
 6.52550000e-06  5.15625000e-01  1.75671060e-02 
 6.52650000e-06  5.15625000e-01  1.75669342e-02 
 6.52750000e-06  5.15625000e-01  1.75667436e-02 
 6.52850000e-06  5.15625000e-01  1.75665719e-02 
 6.52950000e-06  5.15625000e-01  1.75663813e-02 
 6.53050000e-06  5.15625000e-01  1.75662098e-02 
 6.53150000e-06  5.15625000e-01  1.75660193e-02 
 6.53250000e-06  5.15625000e-01  1.75658479e-02 
 6.53350000e-06  5.15625000e-01  1.75656575e-02 
 6.53450000e-06  5.15625000e-01  1.75654862e-02 
 6.53550000e-06  5.15625000e-01  1.75652959e-02 
 6.53650000e-06  5.15625000e-01  1.75651247e-02 
 6.53750000e-06  5.15625000e-01  1.75649345e-02 
 6.53850000e-06  5.15625000e-01  1.75647633e-02 
 6.53950000e-06  5.15625000e-01  1.75645733e-02 
 6.54050000e-06  5.15625000e-01  1.75644022e-02 
 6.54150000e-06  5.15625000e-01  1.75642123e-02 
 6.54250000e-06  5.15625000e-01  1.75640413e-02 
 6.54350000e-06  5.15625000e-01  1.75638515e-02 
 6.54450000e-06  5.15625000e-01  1.75636806e-02 
 6.54550000e-06  5.15625000e-01  1.75634909e-02 
 6.54650000e-06  5.15625000e-01  1.75633201e-02 
 6.54750000e-06  5.15625000e-01  1.75631304e-02 
 6.54850000e-06  5.15625000e-01  1.75629598e-02 
 6.54950000e-06  5.15625000e-01  1.75627702e-02 
 6.55050000e-06  5.15625000e-01  1.75625997e-02 
 6.55150000e-06  5.15625000e-01  1.75624102e-02 
 6.55250000e-06  5.15625000e-01  1.75622398e-02 
 6.55350000e-06  5.15625000e-01  1.75620504e-02 
 6.55450000e-06  5.15625000e-01  1.75618800e-02 
 6.55550000e-06  5.15625000e-01  1.75616908e-02 
 6.55650000e-06  5.15625000e-01  1.75615205e-02 
 6.55750000e-06  5.15625000e-01  1.75613314e-02 
 6.55850000e-06  5.15625000e-01  1.75611612e-02 
 6.55950000e-06  5.15625000e-01  1.75609722e-02 
 6.56050000e-06  5.15625000e-01  1.75608021e-02 
 6.56150000e-06  5.15625000e-01  1.75606132e-02 
 6.56250000e-06  5.15625000e-01  1.75604432e-02 
 6.56350000e-06  5.15625000e-01  1.75602543e-02 
 6.56450000e-06  5.15625000e-01  1.75600845e-02 
 6.56550000e-06  5.15625000e-01  1.75598957e-02 
 6.56650000e-06  5.15625000e-01  1.75597259e-02 
 6.56750000e-06  5.15625000e-01  1.75595373e-02 
 6.56850000e-06  5.15625000e-01  1.75593676e-02 
 6.56950000e-06  5.15625000e-01  1.75591791e-02 
 6.57050000e-06  5.15625000e-01  1.75590095e-02 
 6.57150000e-06  5.15625000e-01  1.75588210e-02 
 6.57250000e-06  5.15625000e-01  1.75586515e-02 
 6.57350000e-06  5.15625000e-01  1.75584632e-02 
 6.57450000e-06  5.15625000e-01  1.75582938e-02 
 6.57550000e-06  5.15625000e-01  1.75581056e-02 
 6.57650000e-06  5.15625000e-01  1.75579363e-02 
 6.57750000e-06  5.15625000e-01  1.75577481e-02 
 6.57850000e-06  5.15625000e-01  1.75575789e-02 
 6.57950000e-06  5.15625000e-01  1.75573909e-02 
 6.58050000e-06  5.15625000e-01  1.75572218e-02 
 6.58150000e-06  5.15625000e-01  1.75570339e-02 
 6.58250000e-06  5.15625000e-01  1.75568648e-02 
 6.58350000e-06  5.15625000e-01  1.75566770e-02 
 6.58450000e-06  5.15625000e-01  1.75565081e-02 
 6.58550000e-06  5.15625000e-01  1.75563204e-02 
 6.58650000e-06  5.15625000e-01  1.75561515e-02 
 6.58750000e-06  5.15625000e-01  1.75559639e-02 
 6.58850000e-06  5.15625000e-01  1.75557952e-02 
 6.58950000e-06  5.15625000e-01  1.75556076e-02 
 6.59050000e-06  5.15625000e-01  1.75554390e-02 
 6.59150000e-06  5.15625000e-01  1.75552516e-02 
 6.59250000e-06  5.15625000e-01  1.75550830e-02 
 6.59350000e-06  5.15625000e-01  1.75548957e-02 
 6.59450000e-06  5.15625000e-01  1.75547273e-02 
 6.59550000e-06  5.15625000e-01  1.75545400e-02 
 6.59650000e-06  5.15625000e-01  1.75543717e-02 
 6.59750000e-06  5.15625000e-01  1.75541845e-02 
 6.59850000e-06  5.15625000e-01  1.75540163e-02 
 6.59950000e-06  5.15625000e-01  1.75538293e-02 
 6.60050000e-06  5.15625000e-01  1.75536611e-02 
 6.60150000e-06  5.15625000e-01  1.75534742e-02 
 6.60250000e-06  5.15625000e-01  1.75533061e-02 
 6.60350000e-06  5.15625000e-01  1.75531193e-02 
 6.60450000e-06  5.15625000e-01  1.75529513e-02 
 6.60550000e-06  5.15625000e-01  1.75527646e-02 
 6.60650000e-06  5.15625000e-01  1.75525967e-02 
 6.60750000e-06  5.15625000e-01  1.75524101e-02 
 6.60850000e-06  5.15625000e-01  1.75522423e-02 
 6.60950000e-06  5.15625000e-01  1.75520557e-02 
 6.61050000e-06  5.15625000e-01  1.75518880e-02 
 6.61150000e-06  5.15625000e-01  1.75517016e-02 
 6.61250000e-06  5.15625000e-01  1.75515340e-02 
 6.61350000e-06  5.15625000e-01  1.75513477e-02 
 6.61450000e-06  5.15625000e-01  1.75511802e-02 
 6.61550000e-06  5.15625000e-01  1.75509939e-02 
 6.61650000e-06  5.15625000e-01  1.75508265e-02 
 6.61750000e-06  5.15625000e-01  1.75506404e-02 
 6.61850000e-06  5.15625000e-01  1.75504731e-02 
 6.61950000e-06  5.15625000e-01  1.75502870e-02 
 6.62050000e-06  5.15625000e-01  1.75501198e-02 
 6.62150000e-06  5.15625000e-01  1.75499339e-02 
 6.62250000e-06  5.15625000e-01  1.75497668e-02 
 6.62350000e-06  5.15625000e-01  1.75495809e-02 
 6.62450000e-06  5.15625000e-01  1.75494139e-02 
 6.62550000e-06  5.15625000e-01  1.75492281e-02 
 6.62650000e-06  5.15625000e-01  1.75490612e-02 
 6.62750000e-06  5.15625000e-01  1.75488756e-02 
 6.62850000e-06  5.15625000e-01  1.75487087e-02 
 6.62950000e-06  5.15625000e-01  1.75485232e-02 
 6.63050000e-06  5.15625000e-01  1.75483564e-02 
 6.63150000e-06  5.15625000e-01  1.75481710e-02 
 6.63250000e-06  5.15625000e-01  1.75480043e-02 
 6.63350000e-06  5.15625000e-01  1.75478190e-02 
 6.63450000e-06  5.15625000e-01  1.75476524e-02 
 6.63550000e-06  5.15625000e-01  1.75474671e-02 
 6.63650000e-06  5.15625000e-01  1.75473007e-02 
 6.63750000e-06  5.15625000e-01  1.75471155e-02 
 6.63850000e-06  5.15625000e-01  1.75469491e-02 
 6.63950000e-06  5.15625000e-01  1.75467641e-02 
 6.64050000e-06  5.15625000e-01  1.75465978e-02 
 6.64150000e-06  5.15625000e-01  1.75464128e-02 
 6.64250000e-06  5.15625000e-01  1.75462466e-02 
 6.64350000e-06  5.15625000e-01  1.75460618e-02 
 6.64450000e-06  5.15625000e-01  1.75458957e-02 
 6.64550000e-06  5.15625000e-01  1.75457109e-02 
 6.64650000e-06  5.15625000e-01  1.75455449e-02 
 6.64750000e-06  5.15625000e-01  1.75453602e-02 
 6.64850000e-06  5.15625000e-01  1.75451943e-02 
 6.64950000e-06  5.15625000e-01  1.75450097e-02 
 6.65050000e-06  5.15625000e-01  1.75448439e-02 
 6.65150000e-06  5.15625000e-01  1.75446594e-02 
 6.65250000e-06  5.15625000e-01  1.75444937e-02 
 6.65350000e-06  5.15625000e-01  1.75443093e-02 
 6.65450000e-06  5.15625000e-01  1.75441437e-02 
 6.65550000e-06  5.15625000e-01  1.75439594e-02 
 6.65650000e-06  5.15625000e-01  1.75437939e-02 
 6.65750000e-06  5.15625000e-01  1.75436097e-02 
 6.65850000e-06  5.15625000e-01  1.75434442e-02 
 6.65950000e-06  5.15625000e-01  1.75432601e-02 
 6.66050000e-06  5.15625000e-01  1.75430948e-02 
 6.66150000e-06  5.15625000e-01  1.75429108e-02 
 6.66250000e-06  5.15625000e-01  1.75427455e-02 
 6.66350000e-06  5.15625000e-01  1.75425616e-02 
 6.66450000e-06  5.15625000e-01  1.75423964e-02 
 6.66550000e-06  5.15625000e-01  1.75422126e-02 
 6.66650000e-06  5.15625000e-01  1.75420475e-02 
 6.66750000e-06  5.15625000e-01  1.75418638e-02 
 6.66850000e-06  5.15625000e-01  1.75416988e-02 
 6.66950000e-06  5.15625000e-01  1.75415152e-02 
 6.67050000e-06  5.15625000e-01  1.75413503e-02 
 6.67150000e-06  5.15625000e-01  1.75411668e-02 
 6.67250000e-06  5.15625000e-01  1.75410020e-02 
 6.67350000e-06  5.15625000e-01  1.75408186e-02 
 6.67450000e-06  5.15625000e-01  1.75406539e-02 
 6.67550000e-06  5.15625000e-01  1.75404706e-02 
 6.67650000e-06  5.15625000e-01  1.75403059e-02 
 6.67750000e-06  5.15625000e-01  1.75401227e-02 
 6.67850000e-06  5.15625000e-01  1.75399582e-02 
 6.67950000e-06  5.15625000e-01  1.75397750e-02 
 6.68050000e-06  5.15625000e-01  1.75396106e-02 
 6.68150000e-06  5.15625000e-01  1.75394276e-02 
 6.68250000e-06  5.15625000e-01  1.75392632e-02 
 6.68350000e-06  5.15625000e-01  1.75390803e-02 
 6.68450000e-06  5.15625000e-01  1.75389160e-02 
 6.68550000e-06  5.15625000e-01  1.75387332e-02 
 6.68650000e-06  5.15625000e-01  1.75385690e-02 
 6.68750000e-06  5.15625000e-01  1.75383862e-02 
 6.68850000e-06  5.15625000e-01  1.75382222e-02 
 6.68950000e-06  5.15625000e-01  1.75380395e-02 
 6.69050000e-06  5.15625000e-01  1.75378755e-02 
 6.69150000e-06  5.15625000e-01  1.75376929e-02 
 6.69250000e-06  5.15625000e-01  1.75375290e-02 
 6.69350000e-06  5.15625000e-01  1.75373466e-02 
 6.69450000e-06  5.15625000e-01  1.75371828e-02 
 6.69550000e-06  5.15625000e-01  1.75370004e-02 
 6.69650000e-06  5.15625000e-01  1.75368367e-02 
 6.69750000e-06  5.15625000e-01  1.75366544e-02 
 6.69850000e-06  5.15625000e-01  1.75364908e-02 
 6.69950000e-06  5.15625000e-01  1.75363086e-02 
 6.70050000e-06  5.15625000e-01  1.75361451e-02 
 6.70150000e-06  5.15625000e-01  1.75359630e-02 
 6.70250000e-06  5.15625000e-01  1.75357995e-02 
 6.70350000e-06  5.15625000e-01  1.75356175e-02 
 6.70450000e-06  5.15625000e-01  1.75354542e-02 
 6.70550000e-06  5.15625000e-01  1.75352723e-02 
 6.70650000e-06  5.15625000e-01  1.75351090e-02 
 6.70750000e-06  5.15625000e-01  1.75349272e-02 
 6.70850000e-06  5.15625000e-01  1.75347640e-02 
 6.70950000e-06  5.15625000e-01  1.75345823e-02 
 6.71050000e-06  5.15625000e-01  1.75344192e-02 
 6.71150000e-06  5.15625000e-01  1.75342376e-02 
 6.71250000e-06  5.15625000e-01  1.75340746e-02 
 6.71350000e-06  5.15625000e-01  1.75338931e-02 
 6.71450000e-06  5.15625000e-01  1.75337302e-02 
 6.71550000e-06  5.15625000e-01  1.75335488e-02 
 6.71650000e-06  5.15625000e-01  1.75333860e-02 
 6.71750000e-06  5.15625000e-01  1.75332046e-02 
 6.71850000e-06  5.15625000e-01  1.75330419e-02 
 6.71950000e-06  5.15625000e-01  1.75328607e-02 
 6.72050000e-06  5.15625000e-01  1.75326980e-02 
 6.72150000e-06  5.15625000e-01  1.75325169e-02 
 6.72250000e-06  5.15625000e-01  1.75323543e-02 
 6.72350000e-06  5.15625000e-01  1.75321733e-02 
 6.72450000e-06  5.15625000e-01  1.75320108e-02 
 6.72550000e-06  5.15625000e-01  1.75318298e-02 
 6.72650000e-06  5.15625000e-01  1.75316675e-02 
 6.72750000e-06  5.15625000e-01  1.75314866e-02 
 6.72850000e-06  5.15625000e-01  1.75313243e-02 
 6.72950000e-06  5.15625000e-01  1.75311435e-02 
 6.73050000e-06  5.15625000e-01  1.75309814e-02 
 6.73150000e-06  5.15625000e-01  1.75308007e-02 
 6.73250000e-06  5.15625000e-01  1.75306386e-02 
 6.73350000e-06  5.15625000e-01  1.75304580e-02 
 6.73450000e-06  5.15625000e-01  1.75302960e-02 
 6.73550000e-06  5.15625000e-01  1.75301155e-02 
 6.73650000e-06  5.15625000e-01  1.75299535e-02 
 6.73750000e-06  5.15625000e-01  1.75297731e-02 
 6.73850000e-06  5.15625000e-01  1.75296113e-02 
 6.73950000e-06  5.15625000e-01  1.75294310e-02 
 6.74050000e-06  5.15625000e-01  1.75292692e-02 
 6.74150000e-06  5.15625000e-01  1.75290890e-02 
 6.74250000e-06  5.15625000e-01  1.75289274e-02 
 6.74350000e-06  5.15625000e-01  1.75287472e-02 
 6.74450000e-06  5.15625000e-01  1.75285857e-02 
 6.74550000e-06  5.15625000e-01  1.75284056e-02 
 6.74650000e-06  5.15625000e-01  1.75282441e-02 
 6.74750000e-06  5.15625000e-01  1.75280642e-02 
 6.74850000e-06  5.15625000e-01  1.75279028e-02 
 6.74950000e-06  5.15625000e-01  1.75277230e-02 
 6.75050000e-06  5.15625000e-01  1.75275617e-02 
 6.75150000e-06  5.15625000e-01  1.75273819e-02 
 6.75250000e-06  5.15625000e-01  1.75272207e-02 
 6.75350000e-06  5.15625000e-01  1.75270410e-02 
 6.75450000e-06  5.15625000e-01  1.75268799e-02 
 6.75550000e-06  5.15625000e-01  1.75267003e-02 
 6.75650000e-06  5.15625000e-01  1.75265393e-02 
 6.75750000e-06  5.15625000e-01  1.75263598e-02 
 6.75850000e-06  5.15625000e-01  1.75261988e-02 
 6.75950000e-06  5.15625000e-01  1.75260194e-02 
 6.76050000e-06  5.15625000e-01  1.75258586e-02 
 6.76150000e-06  5.15625000e-01  1.75256793e-02 
 6.76250000e-06  5.15625000e-01  1.75255185e-02 
 6.76350000e-06  5.15625000e-01  1.75253393e-02 
 6.76450000e-06  5.15625000e-01  1.75251786e-02 
 6.76550000e-06  5.15625000e-01  1.75249995e-02 
 6.76650000e-06  5.15625000e-01  1.75248389e-02 
 6.76750000e-06  5.15625000e-01  1.75246599e-02 
 6.76850000e-06  5.15625000e-01  1.75244993e-02 
 6.76950000e-06  5.15625000e-01  1.75243204e-02 
 6.77050000e-06  5.15625000e-01  1.75241600e-02 
 6.77150000e-06  5.15625000e-01  1.75239811e-02 
 6.77250000e-06  5.15625000e-01  1.75238208e-02 
 6.77350000e-06  5.15625000e-01  1.75236421e-02 
 6.77450000e-06  5.15625000e-01  1.75234818e-02 
 6.77550000e-06  5.15625000e-01  1.75233031e-02 
 6.77650000e-06  5.15625000e-01  1.75231430e-02 
 6.77750000e-06  5.15625000e-01  1.75229644e-02 
 6.77850000e-06  5.15625000e-01  1.75228043e-02 
 6.77950000e-06  5.15625000e-01  1.75226258e-02 
 6.78050000e-06  5.15625000e-01  1.75224658e-02 
 6.78150000e-06  5.15625000e-01  1.75222875e-02 
 6.78250000e-06  5.15625000e-01  1.75221275e-02 
 6.78350000e-06  5.15625000e-01  1.75219493e-02 
 6.78450000e-06  5.15625000e-01  1.75217894e-02 
 6.78550000e-06  5.15625000e-01  1.75216112e-02 
 6.78650000e-06  5.15625000e-01  1.75214515e-02 
 6.78750000e-06  5.15625000e-01  1.75212734e-02 
 6.78850000e-06  5.15625000e-01  1.75211137e-02 
 6.78950000e-06  5.15625000e-01  1.75209357e-02 
 6.79050000e-06  5.15625000e-01  1.75207761e-02 
 6.79150000e-06  5.15625000e-01  1.75205982e-02 
 6.79250000e-06  5.15625000e-01  1.75204387e-02 
 6.79350000e-06  5.15625000e-01  1.75202609e-02 
 6.79450000e-06  5.15625000e-01  1.75201015e-02 
 6.79550000e-06  5.15625000e-01  1.75199238e-02 
 6.79650000e-06  5.15625000e-01  1.75197644e-02 
 6.79750000e-06  5.15625000e-01  1.75195868e-02 
 6.79850000e-06  5.15625000e-01  1.75194276e-02 
 6.79950000e-06  5.15625000e-01  1.75192500e-02 
 6.80050000e-06  5.15625000e-01  1.75190909e-02 
 6.80150000e-06  5.15625000e-01  1.75189134e-02 
 6.80250000e-06  5.15625000e-01  1.75187543e-02 
 6.80350000e-06  5.15625000e-01  1.75185769e-02 
 6.80450000e-06  5.15625000e-01  1.75184180e-02 
 6.80550000e-06  5.15625000e-01  1.75182407e-02 
 6.80650000e-06  5.15625000e-01  1.75180818e-02 
 6.80750000e-06  5.15625000e-01  1.75179046e-02 
 6.80850000e-06  5.15625000e-01  1.75177458e-02 
 6.80950000e-06  5.15625000e-01  1.75175687e-02 
 6.81050000e-06  5.15625000e-01  1.75174100e-02 
 6.81150000e-06  5.15625000e-01  1.75172329e-02 
 6.81250000e-06  5.15625000e-01  1.75170743e-02 
 6.81350000e-06  5.15625000e-01  1.75168974e-02 
 6.81450000e-06  5.15625000e-01  1.75167388e-02 
 6.81550000e-06  5.15625000e-01  1.75165620e-02 
 6.81650000e-06  5.15625000e-01  1.75164035e-02 
 6.81750000e-06  5.15625000e-01  1.75162268e-02 
