 time            v(D_latch)      v(Aout)        
 1.36650000e-05  1.80000000e+00  9.27528954e-01 
 1.36750000e-05  1.80000000e+00  9.27529285e-01 
 1.36850000e-05  1.80000000e+00  9.27529547e-01 
 1.36950000e-05  1.80000000e+00  9.27529878e-01 
 1.37050000e-05  1.80000000e+00  9.27530141e-01 
 1.37150000e-05  1.80000000e+00  9.27530470e-01 
 1.37250000e-05  1.80000000e+00  9.27530735e-01 
 1.37350000e-05  1.80000000e+00  9.27531063e-01 
 1.37450000e-05  1.80000000e+00  9.27531330e-01 
 1.37550000e-05  1.80000000e+00  9.27531658e-01 
 1.37650000e-05  1.80000000e+00  9.27531926e-01 
 1.37750000e-05  1.80000000e+00  9.27532252e-01 
 1.37850000e-05  1.80000000e+00  9.27532521e-01 
 1.37950000e-05  1.80000000e+00  9.27532846e-01 
 1.38050000e-05  1.80000000e+00  9.27533116e-01 
 1.38150000e-05  1.80000000e+00  9.27533440e-01 
 1.38250000e-05  1.80000000e+00  9.27533711e-01 
 1.38350000e-05  1.80000000e+00  9.27534033e-01 
 1.38450000e-05  1.80000000e+00  9.27534304e-01 
 1.38550000e-05  1.80000000e+00  9.27534625e-01 
 1.38650000e-05  1.80000000e+00  9.27534898e-01 
 1.38750000e-05  1.80000000e+00  9.27535219e-01 
 1.38850000e-05  1.80000000e+00  9.27535492e-01 
 1.38950000e-05  1.80000000e+00  9.27535811e-01 
 1.39050000e-05  1.80000000e+00  9.27536086e-01 
 1.39150000e-05  1.80000000e+00  9.27536404e-01 
 1.39250000e-05  1.80000000e+00  9.27536680e-01 
 1.39350000e-05  1.80000000e+00  9.27536997e-01 
 1.39450000e-05  1.80000000e+00  9.27537272e-01 
 1.39550000e-05  1.80000000e+00  9.27537589e-01 
 1.39650000e-05  1.80000000e+00  9.27537864e-01 
 1.39750000e-05  1.80000000e+00  9.27538180e-01 
 1.39850000e-05  1.80000000e+00  9.27538456e-01 
 1.39950000e-05  1.80000000e+00  9.27538771e-01 
 1.40050000e-05  1.80000000e+00  9.27539047e-01 
 1.40150000e-05  1.80000000e+00  9.27539362e-01 
 1.40250000e-05  1.80000000e+00  9.27539639e-01 
 1.40350000e-05  1.80000000e+00  9.27539953e-01 
 1.40450000e-05  1.80000000e+00  9.27540230e-01 
 1.40550000e-05  1.80000000e+00  9.27540543e-01 
 1.40650000e-05  1.80000000e+00  9.27540823e-01 
 1.40750000e-05  1.80000000e+00  9.27541135e-01 
 1.40850000e-05  1.80000000e+00  9.27541415e-01 
 1.40950000e-05  1.80000000e+00  9.27541727e-01 
 1.41050000e-05  1.80000000e+00  9.27542007e-01 
 1.41150000e-05  1.80000000e+00  9.27542318e-01 
 1.41250000e-05  1.80000000e+00  9.27542598e-01 
 1.41350000e-05  1.80000000e+00  9.27542909e-01 
 1.41450000e-05  1.80000000e+00  9.27543190e-01 
 1.41550000e-05  1.80000000e+00  9.27543500e-01 
 1.41650000e-05  1.80000000e+00  9.27543781e-01 
 1.41750000e-05  1.80000000e+00  9.27544092e-01 
 1.41850000e-05  1.80000000e+00  9.27544372e-01 
 1.41950000e-05  1.80000000e+00  9.27544682e-01 
 1.42050000e-05  1.80000000e+00  9.27544963e-01 
 1.42150000e-05  1.80000000e+00  9.27545273e-01 
 1.42250000e-05  1.80000000e+00  9.27545555e-01 
 1.42350000e-05  1.80000000e+00  9.27545865e-01 
 1.42450000e-05  1.80000000e+00  9.27546147e-01 
 1.42550000e-05  1.80000000e+00  9.27546456e-01 
 1.42650000e-05  1.80000000e+00  9.27546739e-01 
 1.42750000e-05  1.80000000e+00  9.27547047e-01 
 1.42850000e-05  1.80000000e+00  9.27547330e-01 
 1.42950000e-05  1.80000000e+00  9.27547639e-01 
 1.43050000e-05  1.80000000e+00  9.27547923e-01 
 1.43150000e-05  1.80000000e+00  9.27548232e-01 
 1.43250000e-05  1.80000000e+00  9.27548515e-01 
 1.43350000e-05  1.80000000e+00  9.27548822e-01 
 1.43450000e-05  1.80000000e+00  9.27549105e-01 
 1.43550000e-05  1.80000000e+00  9.27549411e-01 
 1.43650000e-05  1.80000000e+00  9.27549694e-01 
 1.43750000e-05  1.80000000e+00  9.27550001e-01 
 1.43850000e-05  1.80000000e+00  9.27550285e-01 
 1.43950000e-05  1.80000000e+00  9.27550591e-01 
 1.44050000e-05  1.80000000e+00  9.27550874e-01 
 1.44150000e-05  1.80000000e+00  9.27551180e-01 
 1.44250000e-05  1.80000000e+00  9.27551465e-01 
 1.44350000e-05  1.80000000e+00  9.27551772e-01 
 1.44450000e-05  1.80000000e+00  9.27552056e-01 
 1.44550000e-05  1.80000000e+00  9.27552362e-01 
 1.44650000e-05  1.80000000e+00  9.27552646e-01 
 1.44750000e-05  1.80000000e+00  9.27552951e-01 
 1.44850000e-05  1.80000000e+00  9.27553236e-01 
 1.44950000e-05  1.80000000e+00  9.27553542e-01 
 1.45050000e-05  1.80000000e+00  9.27553826e-01 
 1.45150000e-05  1.80000000e+00  9.27554131e-01 
 1.45250000e-05  1.80000000e+00  9.27554417e-01 
 1.45350000e-05  1.80000000e+00  9.27554722e-01 
 1.45450000e-05  1.80000000e+00  9.27555007e-01 
 1.45550000e-05  1.80000000e+00  9.27555311e-01 
 1.45650000e-05  1.80000000e+00  9.27555597e-01 
 1.45750000e-05  1.80000000e+00  9.27555902e-01 
 1.45850000e-05  1.80000000e+00  9.27556187e-01 
 1.45950000e-05  1.80000000e+00  9.27556491e-01 
 1.46050000e-05  1.80000000e+00  9.27556778e-01 
 1.46150000e-05  1.80000000e+00  9.27557081e-01 
 1.46250000e-05  1.80000000e+00  9.27557366e-01 
 1.46350000e-05  1.80000000e+00  9.27557669e-01 
 1.46450000e-05  1.80000000e+00  9.27557955e-01 
 1.46550000e-05  1.80000000e+00  9.27558258e-01 
 1.46650000e-05  1.80000000e+00  9.27558543e-01 
 1.46750000e-05  1.80000000e+00  9.27558846e-01 
 1.46850000e-05  1.80000000e+00  9.27559133e-01 
 1.46950000e-05  1.80000000e+00  9.27559436e-01 
 1.47050000e-05  1.80000000e+00  9.27559723e-01 
 1.47150000e-05  1.80000000e+00  9.27560025e-01 
 1.47250000e-05  1.80000000e+00  9.27560313e-01 
 1.47350000e-05  1.80000000e+00  9.27560614e-01 
 1.47450000e-05  1.80000000e+00  9.27560901e-01 
 1.47550000e-05  1.80000000e+00  9.27561203e-01 
 1.47650000e-05  1.80000000e+00  9.27561489e-01 
 1.47750000e-05  1.80000000e+00  9.27561791e-01 
 1.47850000e-05  1.80000000e+00  9.27562077e-01 
 1.47950000e-05  1.80000000e+00  9.27562378e-01 
 1.48050000e-05  1.80000000e+00  9.27562665e-01 
 1.48150000e-05  1.80000000e+00  9.27562966e-01 
 1.48250000e-05  1.80000000e+00  9.27563253e-01 
 1.48350000e-05  1.80000000e+00  9.27563554e-01 
 1.48450000e-05  1.80000000e+00  9.27563842e-01 
 1.48550000e-05  1.80000000e+00  9.27564143e-01 
 1.48650000e-05  1.80000000e+00  9.27564431e-01 
 1.48750000e-05  1.80000000e+00  9.27564730e-01 
 1.48850000e-05  1.80000000e+00  9.27565017e-01 
 1.48950000e-05  1.80000000e+00  9.27565316e-01 
 1.49000000e-05  1.80000000e+00  9.27565458e-01 
 1.49010000e-05  1.79100000e+00  9.27562991e-01 
 1.49030000e-05  1.77300000e+00  9.27563217e-01 
 1.49070000e-05  1.73700000e+00  9.27569966e-01 
 1.49150000e-05  1.66500000e+00  9.27562634e-01 
 1.49250000e-05  1.57500000e+00  9.27568447e-01 
 1.49350000e-05  1.48500000e+00  9.27565270e-01 
 1.49450000e-05  1.39500000e+00  9.27567104e-01 
 1.49550000e-05  1.30500000e+00  9.27566830e-01 
 1.49650000e-05  1.21500000e+00  9.27563074e-01 
 1.49750000e-05  1.12500000e+00  9.27564755e-01 
 1.49850000e-05  1.03500000e+00  9.27562824e-01 
 1.49950000e-05  9.45000000e-01  9.27567057e-01 
 1.50050000e-05  8.55000000e-01  9.27620698e-01 
 1.50062500e-05  8.43750000e-01  9.27648239e-01 
 1.50087500e-05  8.21250000e-01  9.27659851e-01 
 1.50122252e-05  7.89973133e-01  9.28235322e-01 
 1.50161507e-05  7.54643610e-01  9.26540287e-01 
 1.50167609e-05  7.49151457e-01  9.26906964e-01 
 1.50179814e-05  7.38167152e-01  9.27625844e-01 
 1.50204224e-05  7.16198542e-01  9.27730626e-01 
 1.50253043e-05  6.72261321e-01  9.27436452e-01 
 1.50350681e-05  5.84386879e-01  9.27683598e-01 
 1.50450681e-05  4.94386879e-01  9.27475610e-01 
 1.50550681e-05  4.04386879e-01  9.27648541e-01 
 1.50650681e-05  3.14386879e-01  9.27507983e-01 
 1.50750681e-05  2.24386879e-01  9.27621883e-01 
 1.50850681e-05  1.34386879e-01  9.27530936e-01 
 1.50950681e-05  4.43868790e-02  9.27604415e-01 
 1.51000000e-05  0.00000000e+00  9.27550373e-01 
 1.51010000e-05  0.00000000e+00  9.27566193e-01 
 1.51030000e-05  0.00000000e+00  9.27573265e-01 
 1.51070000e-05  0.00000000e+00  9.27571263e-01 
 1.51150000e-05  0.00000000e+00  9.27573253e-01 
 1.51250000e-05  0.00000000e+00  9.27571731e-01 
 1.51350000e-05  0.00000000e+00  9.27563469e-01 
 1.51450000e-05  0.00000000e+00  9.27157056e-01 
 1.51462500e-05  0.00000000e+00  9.27016349e-01 
 1.51487500e-05  0.00000000e+00  9.27749693e-01 
 1.51503712e-05  0.00000000e+00  9.28978240e-01 
 1.51521766e-05  0.00000000e+00  9.28589744e-01 
 1.51539847e-05  0.00000000e+00  9.27977600e-01 
 1.51558203e-05  0.00000000e+00  9.28235386e-01 
 1.51594915e-05  0.00000000e+00  9.28073110e-01 
 1.51658402e-05  0.00000000e+00  9.28128746e-01 
 1.51758402e-05  0.00000000e+00  9.28029219e-01 
 1.51858402e-05  0.00000000e+00  9.28106345e-01 
 1.51958402e-05  0.00000000e+00  9.28028719e-01 
 1.52000000e-05  0.00000000e+00  9.28095763e-01 
 1.52010000e-05  0.00000000e+00  9.28068219e-01 
 1.52030000e-05  0.00000000e+00  9.28062224e-01 
 1.52070000e-05  0.00000000e+00  9.28065510e-01 
 1.52150000e-05  0.00000000e+00  9.28061142e-01 
 1.52250000e-05  0.00000000e+00  9.28063842e-01 
 1.52350000e-05  0.00000000e+00  9.28059945e-01 
 1.52450000e-05  0.00000000e+00  9.28062852e-01 
 1.52550000e-05  0.00000000e+00  9.28059486e-01 
 1.52650000e-05  0.00000000e+00  9.28062399e-01 
 1.52750000e-05  0.00000000e+00  9.28059457e-01 
 1.52850000e-05  0.00000000e+00  9.28062280e-01 
 1.52950000e-05  0.00000000e+00  9.28059681e-01 
 1.53050000e-05  0.00000000e+00  9.28062374e-01 
 1.53150000e-05  0.00000000e+00  9.28060050e-01 
 1.53250000e-05  0.00000000e+00  9.28062605e-01 
 1.53350000e-05  0.00000000e+00  9.28060503e-01 
 1.53450000e-05  0.00000000e+00  9.28062926e-01 
 1.53550000e-05  0.00000000e+00  9.28061002e-01 
 1.53650000e-05  0.00000000e+00  9.28063305e-01 
 1.53750000e-05  0.00000000e+00  9.28061528e-01 
 1.53850000e-05  0.00000000e+00  9.28063722e-01 
 1.53950000e-05  0.00000000e+00  9.28062068e-01 
 1.54050000e-05  0.00000000e+00  9.28064163e-01 
 1.54150000e-05  0.00000000e+00  9.28062615e-01 
 1.54250000e-05  0.00000000e+00  9.28064622e-01 
 1.54350000e-05  0.00000000e+00  9.28063167e-01 
 1.54450000e-05  0.00000000e+00  9.28065092e-01 
 1.54550000e-05  0.00000000e+00  9.28063722e-01 
 1.54650000e-05  0.00000000e+00  9.28065570e-01 
 1.54750000e-05  0.00000000e+00  9.28064278e-01 
 1.54850000e-05  0.00000000e+00  9.28066053e-01 
 1.54950000e-05  0.00000000e+00  9.28064833e-01 
 1.55050000e-05  0.00000000e+00  9.28066539e-01 
 1.55150000e-05  0.00000000e+00  9.28065388e-01 
 1.55250000e-05  0.00000000e+00  9.28067029e-01 
 1.55350000e-05  0.00000000e+00  9.28065943e-01 
 1.55450000e-05  0.00000000e+00  9.28067522e-01 
 1.55550000e-05  0.00000000e+00  9.28066497e-01 
 1.55650000e-05  0.00000000e+00  9.28068016e-01 
 1.55750000e-05  0.00000000e+00  9.28067049e-01 
 1.55850000e-05  0.00000000e+00  9.28068511e-01 
 1.55950000e-05  0.00000000e+00  9.28067600e-01 
 1.56050000e-05  0.00000000e+00  9.28069007e-01 
 1.56150000e-05  0.00000000e+00  9.28068152e-01 
 1.56250000e-05  0.00000000e+00  9.28069506e-01 
 1.56350000e-05  0.00000000e+00  9.28068703e-01 
 1.56450000e-05  0.00000000e+00  9.28070005e-01 
 1.56550000e-05  0.00000000e+00  9.28069251e-01 
 1.56650000e-05  0.00000000e+00  9.28070503e-01 
 1.56750000e-05  0.00000000e+00  9.28069799e-01 
 1.56850000e-05  0.00000000e+00  9.28071002e-01 
 1.56950000e-05  0.00000000e+00  9.28070346e-01 
 1.57050000e-05  0.00000000e+00  9.28071502e-01 
 1.57150000e-05  0.00000000e+00  9.28070893e-01 
 1.57250000e-05  0.00000000e+00  9.28072003e-01 
 1.57350000e-05  0.00000000e+00  9.28071439e-01 
 1.57450000e-05  0.00000000e+00  9.28072504e-01 
 1.57550000e-05  0.00000000e+00  9.28071983e-01 
 1.57650000e-05  0.00000000e+00  9.28073006e-01 
 1.57750000e-05  0.00000000e+00  9.28072528e-01 
 1.57850000e-05  0.00000000e+00  9.28073507e-01 
 1.57950000e-05  0.00000000e+00  9.28073071e-01 
 1.58050000e-05  0.00000000e+00  9.28074011e-01 
 1.58150000e-05  0.00000000e+00  9.28073614e-01 
 1.58250000e-05  0.00000000e+00  9.28074513e-01 
 1.58350000e-05  0.00000000e+00  9.28074155e-01 
 1.58450000e-05  0.00000000e+00  9.28075016e-01 
 1.58550000e-05  0.00000000e+00  9.28074696e-01 
 1.58650000e-05  0.00000000e+00  9.28075521e-01 
 1.58750000e-05  0.00000000e+00  9.28075237e-01 
 1.58850000e-05  0.00000000e+00  9.28076025e-01 
 1.58950000e-05  0.00000000e+00  9.28075776e-01 
 1.59050000e-05  0.00000000e+00  9.28076530e-01 
 1.59150000e-05  0.00000000e+00  9.28076315e-01 
 1.59250000e-05  0.00000000e+00  9.28077036e-01 
 1.59350000e-05  0.00000000e+00  9.28076854e-01 
 1.59450000e-05  0.00000000e+00  9.28077544e-01 
 1.59550000e-05  0.00000000e+00  9.28077393e-01 
 1.59650000e-05  0.00000000e+00  9.28078052e-01 
 1.59750000e-05  0.00000000e+00  9.28077931e-01 
 1.59850000e-05  0.00000000e+00  9.28078560e-01 
 1.59950000e-05  0.00000000e+00  9.28078469e-01 
 1.60050000e-05  0.00000000e+00  9.28079069e-01 
 1.60150000e-05  0.00000000e+00  9.28079006e-01 
 1.60250000e-05  0.00000000e+00  9.28079580e-01 
 1.60350000e-05  0.00000000e+00  9.28079543e-01 
 1.60450000e-05  0.00000000e+00  9.28080090e-01 
 1.60550000e-05  0.00000000e+00  9.28080079e-01 
 1.60650000e-05  0.00000000e+00  9.28080600e-01 
 1.60750000e-05  0.00000000e+00  9.28080613e-01 
 1.60850000e-05  0.00000000e+00  9.28081110e-01 
 1.60950000e-05  0.00000000e+00  9.28081146e-01 
 1.61050000e-05  0.00000000e+00  9.28081621e-01 
 1.61150000e-05  0.00000000e+00  9.28081680e-01 
 1.61250000e-05  0.00000000e+00  9.28082132e-01 
 1.61350000e-05  0.00000000e+00  9.28082212e-01 
 1.61450000e-05  0.00000000e+00  9.28082644e-01 
 1.61550000e-05  0.00000000e+00  9.28082745e-01 
 1.61650000e-05  0.00000000e+00  9.28083159e-01 
 1.61750000e-05  0.00000000e+00  9.28083277e-01 
 1.61850000e-05  0.00000000e+00  9.28083671e-01 
 1.61950000e-05  0.00000000e+00  9.28083808e-01 
 1.62050000e-05  0.00000000e+00  9.28084185e-01 
 1.62150000e-05  0.00000000e+00  9.28084338e-01 
 1.62250000e-05  0.00000000e+00  9.28084699e-01 
 1.62350000e-05  0.00000000e+00  9.28084867e-01 
 1.62450000e-05  0.00000000e+00  9.28085212e-01 
 1.62550000e-05  0.00000000e+00  9.28085397e-01 
 1.62650000e-05  0.00000000e+00  9.28085727e-01 
 1.62750000e-05  0.00000000e+00  9.28085926e-01 
 1.62850000e-05  0.00000000e+00  9.28086243e-01 
 1.62950000e-05  0.00000000e+00  9.28086455e-01 
 1.63050000e-05  0.00000000e+00  9.28086758e-01 
 1.63150000e-05  0.00000000e+00  9.28086983e-01 
 1.63250000e-05  0.00000000e+00  9.28087273e-01 
 1.63350000e-05  0.00000000e+00  9.28087509e-01 
 1.63450000e-05  0.00000000e+00  9.28087789e-01 
 1.63550000e-05  0.00000000e+00  9.28088038e-01 
 1.63650000e-05  0.00000000e+00  9.28088306e-01 
 1.63750000e-05  0.00000000e+00  9.28088564e-01 
 1.63850000e-05  0.00000000e+00  9.28088822e-01 
 1.63950000e-05  0.00000000e+00  9.28089091e-01 
 1.64050000e-05  0.00000000e+00  9.28089340e-01 
 1.64150000e-05  0.00000000e+00  9.28089616e-01 
 1.64250000e-05  0.00000000e+00  9.28089856e-01 
 1.64350000e-05  0.00000000e+00  9.28090142e-01 
 1.64450000e-05  0.00000000e+00  9.28090375e-01 
 1.64550000e-05  0.00000000e+00  9.28090668e-01 
 1.64650000e-05  0.00000000e+00  9.28090893e-01 
 1.64750000e-05  0.00000000e+00  9.28091193e-01 
 1.64850000e-05  0.00000000e+00  9.28091411e-01 
 1.64950000e-05  0.00000000e+00  9.28091717e-01 
 1.65050000e-05  0.00000000e+00  9.28091928e-01 
 1.65150000e-05  0.00000000e+00  9.28092240e-01 
 1.65250000e-05  0.00000000e+00  9.28092446e-01 
 1.65350000e-05  0.00000000e+00  9.28092764e-01 
 1.65450000e-05  0.00000000e+00  9.28092965e-01 
 1.65550000e-05  0.00000000e+00  9.28093288e-01 
 1.65650000e-05  0.00000000e+00  9.28093484e-01 
 1.65750000e-05  0.00000000e+00  9.28093811e-01 
 1.65850000e-05  0.00000000e+00  9.28094002e-01 
 1.65950000e-05  0.00000000e+00  9.28094333e-01 
 1.66050000e-05  0.00000000e+00  9.28094520e-01 
 1.66150000e-05  0.00000000e+00  9.28094855e-01 
 1.66250000e-05  0.00000000e+00  9.28095040e-01 
 1.66350000e-05  0.00000000e+00  9.28095378e-01 
 1.66450000e-05  0.00000000e+00  9.28095559e-01 
 1.66550000e-05  0.00000000e+00  9.28095900e-01 
 1.66650000e-05  0.00000000e+00  9.28096078e-01 
 1.66750000e-05  0.00000000e+00  9.28096423e-01 
 1.66850000e-05  0.00000000e+00  9.28096598e-01 
 1.66950000e-05  0.00000000e+00  9.28096945e-01 
 1.67050000e-05  0.00000000e+00  9.28097118e-01 
 1.67150000e-05  0.00000000e+00  9.28097467e-01 
 1.67250000e-05  0.00000000e+00  9.28097638e-01 
 1.67350000e-05  0.00000000e+00  9.28097988e-01 
 1.67450000e-05  0.00000000e+00  9.28098158e-01 
 1.67550000e-05  0.00000000e+00  9.28098509e-01 
 1.67650000e-05  0.00000000e+00  9.28098676e-01 
 1.67750000e-05  0.00000000e+00  9.28099030e-01 
 1.67850000e-05  0.00000000e+00  9.28099197e-01 
 1.67950000e-05  0.00000000e+00  9.28099551e-01 
 1.68050000e-05  0.00000000e+00  9.28099717e-01 
 1.68150000e-05  0.00000000e+00  9.28100072e-01 
 1.68250000e-05  0.00000000e+00  9.28100236e-01 
 1.68350000e-05  0.00000000e+00  9.28100591e-01 
 1.68450000e-05  0.00000000e+00  9.28100755e-01 
 1.68550000e-05  0.00000000e+00  9.28101111e-01 
 1.68650000e-05  0.00000000e+00  9.28101274e-01 
 1.68750000e-05  0.00000000e+00  9.28101630e-01 
 1.68850000e-05  0.00000000e+00  9.28101793e-01 
 1.68950000e-05  0.00000000e+00  9.28102149e-01 
 1.69050000e-05  0.00000000e+00  9.28102312e-01 
 1.69150000e-05  0.00000000e+00  9.28102669e-01 
 1.69250000e-05  0.00000000e+00  9.28102832e-01 
 1.69350000e-05  0.00000000e+00  9.28103188e-01 
 1.69450000e-05  0.00000000e+00  9.28103352e-01 
 1.69550000e-05  0.00000000e+00  9.28103707e-01 
 1.69650000e-05  0.00000000e+00  9.28103871e-01 
 1.69750000e-05  0.00000000e+00  9.28104226e-01 
 1.69850000e-05  0.00000000e+00  9.28104391e-01 
 1.69950000e-05  0.00000000e+00  9.28104747e-01 
 1.70050000e-05  0.00000000e+00  9.28104912e-01 
 1.70150000e-05  0.00000000e+00  9.28105266e-01 
 1.70250000e-05  0.00000000e+00  9.28105431e-01 
 1.70350000e-05  0.00000000e+00  9.28105784e-01 
 1.70450000e-05  0.00000000e+00  9.28105950e-01 
 1.70550000e-05  0.00000000e+00  9.28106303e-01 
 1.70650000e-05  0.00000000e+00  9.28106470e-01 
 1.70750000e-05  0.00000000e+00  9.28106822e-01 
 1.70850000e-05  0.00000000e+00  9.28106988e-01 
 1.70950000e-05  0.00000000e+00  9.28107340e-01 
 1.71050000e-05  0.00000000e+00  9.28107509e-01 
 1.71150000e-05  0.00000000e+00  9.28107859e-01 
 1.71250000e-05  0.00000000e+00  9.28108029e-01 
 1.71350000e-05  0.00000000e+00  9.28108378e-01 
 1.71450000e-05  0.00000000e+00  9.28108548e-01 
 1.71550000e-05  0.00000000e+00  9.28108896e-01 
 1.71650000e-05  0.00000000e+00  9.28109068e-01 
 1.71750000e-05  0.00000000e+00  9.28109415e-01 
 1.71850000e-05  0.00000000e+00  9.28109587e-01 
 1.71950000e-05  0.00000000e+00  9.28109933e-01 
 1.72050000e-05  0.00000000e+00  9.28110106e-01 
 1.72150000e-05  0.00000000e+00  9.28110451e-01 
 1.72250000e-05  0.00000000e+00  9.28110624e-01 
 1.72350000e-05  0.00000000e+00  9.28110968e-01 
 1.72450000e-05  0.00000000e+00  9.28111144e-01 
 1.72550000e-05  0.00000000e+00  9.28111487e-01 
 1.72650000e-05  0.00000000e+00  9.28111663e-01 
 1.72750000e-05  0.00000000e+00  9.28112005e-01 
 1.72850000e-05  0.00000000e+00  9.28112182e-01 
 1.72950000e-05  0.00000000e+00  9.28112522e-01 
 1.73050000e-05  0.00000000e+00  9.28112699e-01 
 1.73150000e-05  0.00000000e+00  9.28113038e-01 
 1.73250000e-05  0.00000000e+00  9.28113217e-01 
 1.73350000e-05  0.00000000e+00  9.28113555e-01 
 1.73450000e-05  0.00000000e+00  9.28113734e-01 
 1.73550000e-05  0.00000000e+00  9.28114070e-01 
 1.73650000e-05  0.00000000e+00  9.28114252e-01 
 1.73750000e-05  0.00000000e+00  9.28114587e-01 
 1.73850000e-05  0.00000000e+00  9.28114770e-01 
 1.73950000e-05  0.00000000e+00  9.28115105e-01 
 1.74050000e-05  0.00000000e+00  9.28115288e-01 
 1.74150000e-05  0.00000000e+00  9.28115621e-01 
 1.74250000e-05  0.00000000e+00  9.28115805e-01 
 1.74350000e-05  0.00000000e+00  9.28116137e-01 
 1.74450000e-05  0.00000000e+00  9.28116322e-01 
 1.74550000e-05  0.00000000e+00  9.28116652e-01 
 1.74650000e-05  0.00000000e+00  9.28116840e-01 
 1.74750000e-05  0.00000000e+00  9.28117170e-01 
 1.74850000e-05  0.00000000e+00  9.28117358e-01 
 1.74950000e-05  0.00000000e+00  9.28117687e-01 
 1.75050000e-05  0.00000000e+00  9.28117876e-01 
 1.75150000e-05  0.00000000e+00  9.28118202e-01 
 1.75250000e-05  0.00000000e+00  9.28118392e-01 
 1.75350000e-05  0.00000000e+00  9.28118718e-01 
 1.75450000e-05  0.00000000e+00  9.28118910e-01 
 1.75550000e-05  0.00000000e+00  9.28119234e-01 
 1.75650000e-05  0.00000000e+00  9.28119426e-01 
 1.75750000e-05  0.00000000e+00  9.28119750e-01 
 1.75850000e-05  0.00000000e+00  9.28119943e-01 
 1.75950000e-05  0.00000000e+00  9.28120264e-01 
 1.76000000e-05  0.00000000e+00  9.28120329e-01 
 1.76010000e-05  0.00000000e+00  9.28120370e-01 
 1.76030000e-05  0.00000000e+00  9.28120408e-01 
 1.76070000e-05  0.00000000e+00  9.28120518e-01 
 1.76150000e-05  0.00000000e+00  9.28120766e-01 
 1.76250000e-05  0.00000000e+00  9.28121817e-01 
 1.76350000e-05  0.00000000e+00  9.28133662e-01 
 1.76450000e-05  0.00000000e+00  9.28211689e-01 
 1.76550000e-05  0.00000000e+00  9.20831282e-01 
 1.76621045e-05  0.00000000e+00  9.07719123e-01 
 1.76686278e-05  0.00000000e+00  8.98314672e-01 
 1.76770869e-05  0.00000000e+00  8.97355103e-01 
 1.76870869e-05  0.00000000e+00  8.97921750e-01 
 1.76970869e-05  0.00000000e+00  8.97436930e-01 
 1.77000000e-05  0.00000000e+00  8.97773033e-01 
 1.77010000e-05  0.00000000e+00  8.97719437e-01 
 1.77030000e-05  0.00000000e+00  8.97654796e-01 
 1.77070000e-05  0.00000000e+00  8.97660842e-01 
 1.77150000e-05  0.00000000e+00  8.97666898e-01 
 1.77250000e-05  0.00000000e+00  8.97659737e-01 
 1.77350000e-05  0.00000000e+00  8.97667459e-01 
 1.77450000e-05  0.00000000e+00  8.97660743e-01 
 1.77550000e-05  0.00000000e+00  8.97667058e-01 
 1.77650000e-05  0.00000000e+00  8.97662192e-01 
 1.77750000e-05  0.00000000e+00  8.97666559e-01 
 1.77850000e-05  0.00000000e+00  8.97663528e-01 
 1.77950000e-05  0.00000000e+00  8.97666283e-01 
 1.78050000e-05  0.00000000e+00  8.97664596e-01 
 1.78150000e-05  0.00000000e+00  8.97666277e-01 
 1.78250000e-05  0.00000000e+00  8.97665419e-01 
 1.78350000e-05  0.00000000e+00  8.97666481e-01 
 1.78450000e-05  0.00000000e+00  8.97666071e-01 
 1.78550000e-05  0.00000000e+00  8.97666817e-01 
 1.78650000e-05  0.00000000e+00  8.97666621e-01 
 1.78750000e-05  0.00000000e+00  8.97667228e-01 
 1.78850000e-05  0.00000000e+00  8.97667122e-01 
 1.78950000e-05  0.00000000e+00  8.97667671e-01 
 1.79050000e-05  0.00000000e+00  8.97667600e-01 
 1.79150000e-05  0.00000000e+00  8.97668126e-01 
 1.79250000e-05  0.00000000e+00  8.97668072e-01 
 1.79350000e-05  0.00000000e+00  8.97668582e-01 
 1.79450000e-05  0.00000000e+00  8.97668543e-01 
 1.79550000e-05  0.00000000e+00  8.97669037e-01 
 1.79650000e-05  0.00000000e+00  8.97669016e-01 
 1.79750000e-05  0.00000000e+00  8.97669494e-01 
 1.79850000e-05  0.00000000e+00  8.97669490e-01 
 1.79950000e-05  0.00000000e+00  8.97669950e-01 
 1.80050000e-05  0.00000000e+00  8.97669964e-01 
 1.80150000e-05  0.00000000e+00  8.97670405e-01 
 1.80250000e-05  0.00000000e+00  8.97670437e-01 
 1.80350000e-05  0.00000000e+00  8.97670863e-01 
 1.80450000e-05  0.00000000e+00  8.97670910e-01 
 1.80550000e-05  0.00000000e+00  8.97671320e-01 
 1.80650000e-05  0.00000000e+00  8.97671381e-01 
 1.80750000e-05  0.00000000e+00  8.97671780e-01 
 1.80850000e-05  0.00000000e+00  8.97671852e-01 
 1.80950000e-05  0.00000000e+00  8.97672240e-01 
 1.81050000e-05  0.00000000e+00  8.97672321e-01 
 1.81150000e-05  0.00000000e+00  8.97672700e-01 
 1.81250000e-05  0.00000000e+00  8.97672789e-01 
 1.81350000e-05  0.00000000e+00  8.97673160e-01 
 1.81450000e-05  0.00000000e+00  8.97673256e-01 
 1.81550000e-05  0.00000000e+00  8.97673621e-01 
 1.81650000e-05  0.00000000e+00  8.97673725e-01 
 1.81750000e-05  0.00000000e+00  8.97674084e-01 
 1.81850000e-05  0.00000000e+00  8.97674191e-01 
 1.81950000e-05  0.00000000e+00  8.97674545e-01 
