 time            v(Ain)          v(SH_pos)       v(COMPout)      v(D0)           v(d1)           v(d2)           v(d3)          
 2.39523610e-05  7.97250000e-01  9.89847936e-01  1.79998115e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39533610e-05  7.97250000e-01  9.89847935e-01  1.79998113e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39543610e-05  7.97250000e-01  9.89847933e-01  1.79998116e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39553610e-05  7.97250000e-01  9.89847932e-01  1.79998114e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39563610e-05  7.97250000e-01  9.89847929e-01  1.79998116e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39573610e-05  7.97250000e-01  9.89847929e-01  1.79998115e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39583610e-05  7.97250000e-01  9.89847926e-01  1.79998117e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39593610e-05  7.97250000e-01  9.89847925e-01  1.79998116e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39603610e-05  7.97250000e-01  9.89847923e-01  1.79998118e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39613610e-05  7.97250000e-01  9.89847922e-01  1.79998116e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39623610e-05  7.97250000e-01  9.89847920e-01  1.79998119e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39633610e-05  7.97250000e-01  9.89847919e-01  1.79998117e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39643610e-05  7.97250000e-01  9.89847917e-01  1.79998120e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39653610e-05  7.97250000e-01  9.89847916e-01  1.79998118e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39663610e-05  7.97250000e-01  9.89847913e-01  1.79998121e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39673610e-05  7.97250000e-01  9.89847913e-01  1.79998119e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39683610e-05  7.97250000e-01  9.89847910e-01  1.79998122e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39693610e-05  7.97250000e-01  9.89847910e-01  1.79998120e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39703610e-05  7.97250000e-01  9.89847907e-01  1.79998123e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39713610e-05  7.97250000e-01  9.89847906e-01  1.79998121e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39723610e-05  7.97250000e-01  9.89847904e-01  1.79998124e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39733610e-05  7.97250000e-01  9.89847903e-01  1.79998122e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39743610e-05  7.97250000e-01  9.89847901e-01  1.79998125e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39753610e-05  7.97250000e-01  9.89847900e-01  1.79998123e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39763610e-05  7.97250000e-01  9.89847898e-01  1.79998126e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39773610e-05  7.97250000e-01  9.89847897e-01  1.79998124e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39783610e-05  7.97250000e-01  9.89847894e-01  1.79998127e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39793610e-05  7.97250000e-01  9.89847894e-01  1.79998125e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39803610e-05  7.97250000e-01  9.89847891e-01  1.79998128e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39813610e-05  7.97250000e-01  9.89847890e-01  1.79998126e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39823610e-05  7.97250000e-01  9.89847888e-01  1.79998129e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39833610e-05  7.97250000e-01  9.89847887e-01  1.79998127e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39843610e-05  7.97250000e-01  9.89847885e-01  1.79998130e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39853610e-05  7.97250000e-01  9.89847884e-01  1.79998128e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39863610e-05  7.97250000e-01  9.89847882e-01  1.79998131e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39873610e-05  7.97250000e-01  9.89847881e-01  1.79998129e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39883610e-05  7.97250000e-01  9.89847878e-01  1.79998132e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39893610e-05  7.97250000e-01  9.89847878e-01  1.79998130e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39903610e-05  7.97250000e-01  9.89847875e-01  1.79998133e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39913610e-05  7.97250000e-01  9.89847875e-01  1.79998131e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39923610e-05  7.97250000e-01  9.89847872e-01  1.79998134e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39933610e-05  7.97250000e-01  9.89847871e-01  1.79998132e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39943610e-05  7.97250000e-01  9.89847869e-01  1.79998135e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39953610e-05  7.97250000e-01  9.89847868e-01  1.79998133e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39963610e-05  7.97250000e-01  9.89847866e-01  1.79998136e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39973610e-05  7.97250000e-01  9.89847865e-01  1.79998134e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.39983610e-05  7.97250000e-01  9.89847863e-01  1.79998136e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39993610e-05  7.97250000e-01  9.89847862e-01  1.79998134e+00  1.79999997e+00  1.79999983e+00  1.79999978e+00  1.79999974e+00 
 2.40000000e-05  7.97250000e-01  9.89847860e-01  1.79998137e+00  1.79999999e+00  1.79999985e+00  1.79999981e+00  1.79999979e+00 
 2.39001953e-05  8.28500000e-01  9.58338206e-01  1.79997902e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39011953e-05  8.28500000e-01  9.58338206e-01  1.79997898e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39021953e-05  8.28500000e-01  9.58338204e-01  1.79997903e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39031953e-05  8.28500000e-01  9.58338204e-01  1.79997899e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39041953e-05  8.28500000e-01  9.58338202e-01  1.79997905e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39051953e-05  8.28500000e-01  9.58338201e-01  1.79997900e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39061953e-05  8.28500000e-01  9.58338200e-01  1.79997906e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39071953e-05  8.28500000e-01  9.58338199e-01  1.79997901e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39081953e-05  8.28500000e-01  9.58338198e-01  1.79997907e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39091953e-05  8.28500000e-01  9.58338197e-01  1.79997902e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39101953e-05  8.28500000e-01  9.58338196e-01  1.79997908e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39111953e-05  8.28500000e-01  9.58338195e-01  1.79997903e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39121953e-05  8.28500000e-01  9.58338194e-01  1.79997909e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39131953e-05  8.28500000e-01  9.58338193e-01  1.79997905e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39141953e-05  8.28500000e-01  9.58338192e-01  1.79997910e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39151953e-05  8.28500000e-01  9.58338191e-01  1.79997906e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39161953e-05  8.28500000e-01  9.58338190e-01  1.79997911e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39171953e-05  8.28500000e-01  9.58338189e-01  1.79997907e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39181953e-05  8.28500000e-01  9.58338188e-01  1.79997912e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39191953e-05  8.28500000e-01  9.58338187e-01  1.79997908e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39201953e-05  8.28500000e-01  9.58338186e-01  1.79997913e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39211953e-05  8.28500000e-01  9.58338185e-01  1.79997909e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39221953e-05  8.28500000e-01  9.58338184e-01  1.79997914e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39231953e-05  8.28500000e-01  9.58338183e-01  1.79997910e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39241953e-05  8.28500000e-01  9.58338182e-01  1.79997916e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39251953e-05  8.28500000e-01  9.58338181e-01  1.79997911e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39261953e-05  8.28500000e-01  9.58338179e-01  1.79997917e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39271953e-05  8.28500000e-01  9.58338179e-01  1.79997912e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39281953e-05  8.28500000e-01  9.58338177e-01  1.79997918e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39291953e-05  8.28500000e-01  9.58338177e-01  1.79997913e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39301953e-05  8.28500000e-01  9.58338175e-01  1.79997919e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39311953e-05  8.28500000e-01  9.58338175e-01  1.79997914e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39321953e-05  8.28500000e-01  9.58338173e-01  1.79997920e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39331953e-05  8.28500000e-01  9.58338173e-01  1.79997916e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39341953e-05  8.28500000e-01  9.58338171e-01  1.79997921e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39351953e-05  8.28500000e-01  9.58338170e-01  1.79997917e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39361953e-05  8.28500000e-01  9.58338169e-01  1.79997922e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39371953e-05  8.28500000e-01  9.58338168e-01  1.79997918e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39381953e-05  8.28500000e-01  9.58338167e-01  1.79997923e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39391953e-05  8.28500000e-01  9.58338166e-01  1.79997919e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39401953e-05  8.28500000e-01  9.58338165e-01  1.79997924e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39411953e-05  8.28500000e-01  9.58338164e-01  1.79997920e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39421953e-05  8.28500000e-01  9.58338163e-01  1.79997925e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39431953e-05  8.28500000e-01  9.58338162e-01  1.79997921e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39441953e-05  8.28500000e-01  9.58338161e-01  1.79997926e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39451953e-05  8.28500000e-01  9.58338160e-01  1.79997922e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39461953e-05  8.28500000e-01  9.58338159e-01  1.79997928e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39471953e-05  8.28500000e-01  9.58338158e-01  1.79997923e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39481953e-05  8.28500000e-01  9.58338157e-01  1.79997929e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39491953e-05  8.28500000e-01  9.58338156e-01  1.79997924e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39501953e-05  8.28500000e-01  9.58338155e-01  1.79997930e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39511953e-05  8.28500000e-01  9.58338154e-01  1.79997925e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39521953e-05  8.28500000e-01  9.58338153e-01  1.79997931e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39531953e-05  8.28500000e-01  9.58338152e-01  1.79997926e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39541953e-05  8.28500000e-01  9.58338150e-01  1.79997932e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39551953e-05  8.28500000e-01  9.58338150e-01  1.79997927e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39561953e-05  8.28500000e-01  9.58338148e-01  1.79997933e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39571953e-05  8.28500000e-01  9.58338148e-01  1.79997929e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39581953e-05  8.28500000e-01  9.58338146e-01  1.79997934e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39591953e-05  8.28500000e-01  9.58338146e-01  1.79997930e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39601953e-05  8.28500000e-01  9.58338144e-01  1.79997935e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39611953e-05  8.28500000e-01  9.58338144e-01  1.79997931e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39621953e-05  8.28500000e-01  9.58338142e-01  1.79997936e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39631953e-05  8.28500000e-01  9.58338141e-01  1.79997932e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39641953e-05  8.28500000e-01  9.58338140e-01  1.79997937e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39651953e-05  8.28500000e-01  9.58338139e-01  1.79997933e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39661953e-05  8.28500000e-01  9.58338138e-01  1.79997938e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39671953e-05  8.28500000e-01  9.58338137e-01  1.79997934e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39681953e-05  8.28500000e-01  9.58338136e-01  1.79997939e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39691953e-05  8.28500000e-01  9.58338135e-01  1.79997935e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39701953e-05  8.28500000e-01  9.58338134e-01  1.79997940e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39711953e-05  8.28500000e-01  9.58338133e-01  1.79997936e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39721953e-05  8.28500000e-01  9.58338132e-01  1.79997942e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39731953e-05  8.28500000e-01  9.58338131e-01  1.79997937e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39741953e-05  8.28500000e-01  9.58338130e-01  1.79997943e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39751953e-05  8.28500000e-01  9.58338129e-01  1.79997938e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39761953e-05  8.28500000e-01  9.58338128e-01  1.79997944e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39771953e-05  8.28500000e-01  9.58338127e-01  1.79997939e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39781953e-05  8.28500000e-01  9.58338126e-01  1.79997945e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39791953e-05  8.28500000e-01  9.58338125e-01  1.79997940e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39801953e-05  8.28500000e-01  9.58338124e-01  1.79997946e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39811953e-05  8.28500000e-01  9.58338123e-01  1.79997941e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39821953e-05  8.28500000e-01  9.58338122e-01  1.79997947e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39831953e-05  8.28500000e-01  9.58338121e-01  1.79997942e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39841953e-05  8.28500000e-01  9.58338119e-01  1.79997948e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39851953e-05  8.28500000e-01  9.58338119e-01  1.79997944e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39861953e-05  8.28500000e-01  9.58338117e-01  1.79997949e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39871953e-05  8.28500000e-01  9.58338117e-01  1.79997945e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39881953e-05  8.28500000e-01  9.58338115e-01  1.79997950e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39891953e-05  8.28500000e-01  9.58338115e-01  1.79997946e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39901953e-05  8.28500000e-01  9.58338113e-01  1.79997951e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39911953e-05  8.28500000e-01  9.58338113e-01  1.79997947e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39921953e-05  8.28500000e-01  9.58338111e-01  1.79997952e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39931953e-05  8.28500000e-01  9.58338110e-01  1.79997948e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39941953e-05  8.28500000e-01  9.58338109e-01  1.79997953e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39951953e-05  8.28500000e-01  9.58338108e-01  1.79997949e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39961953e-05  8.28500000e-01  9.58338107e-01  1.79997954e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39971953e-05  8.28500000e-01  9.58338106e-01  1.79997950e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.39981953e-05  8.28500000e-01  9.58338105e-01  1.79997955e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39991953e-05  8.28500000e-01  9.58338104e-01  1.79997951e+00  1.79999996e+00  1.79999985e+00  1.79999999e+00  1.79999960e+00 
 2.40000000e-05  8.28500000e-01  9.58338103e-01  1.79997956e+00  1.79999997e+00  1.79999986e+00  1.80000001e+00  1.79999956e+00 
 2.39003078e-05  8.59750000e-01  4.19212330e-01  1.74919828e-02  1.92198117e-07  2.96445363e-07  4.66537663e-07  2.01477617e-07 
 2.39013078e-05  8.59750000e-01  4.19212339e-01  1.74918035e-02  1.83030801e-07  2.76515540e-07  4.35316371e-07  2.86814349e-07 
 2.39023078e-05  8.59750000e-01  4.19212348e-01  1.74915849e-02  1.92202315e-07  2.96447477e-07  4.66538011e-07  2.01489417e-07 
 2.39033078e-05  8.59750000e-01  4.19212356e-01  1.74914057e-02  1.83028248e-07  2.76514584e-07  4.35317164e-07  2.86803327e-07 
 2.39043078e-05  8.59750000e-01  4.19212365e-01  1.74911872e-02  1.92206486e-07  2.96449575e-07  4.66538355e-07  2.01501200e-07 
 2.39053078e-05  8.59750000e-01  4.19212374e-01  1.74910081e-02  1.83025715e-07  2.76513629e-07  4.35317912e-07  2.86792282e-07 
 2.39063078e-05  8.59750000e-01  4.19212383e-01  1.74907898e-02  1.92210645e-07  2.96451695e-07  4.66538742e-07  2.01513046e-07 
 2.39073078e-05  8.59750000e-01  4.19212392e-01  1.74906108e-02  1.83023182e-07  2.76512647e-07  4.35318686e-07  2.86781179e-07 
 2.39083078e-05  8.59750000e-01  4.19212401e-01  1.74903926e-02  1.92214790e-07  2.96453814e-07  4.66539066e-07  2.01524881e-07 
 2.39093078e-05  8.59750000e-01  4.19212409e-01  1.74902138e-02  1.83020673e-07  2.76511664e-07  4.35319472e-07  2.86770147e-07 
 2.39103078e-05  8.59750000e-01  4.19212418e-01  1.74899957e-02  1.92218927e-07  2.96455959e-07  4.66539380e-07  2.01536641e-07 
